,B10_Spco,D28_Bogr,B13_Spco,C19_Spco,D30_Spco,C21_Bogr,B10_Bogr,B9_Spco,C22_Spco,B14_Spco,C17_Bogr,A7_Bogr,F43_Bogr,A8_Bogr,C18_Spco,C22_Bogr,F41_Bogr,A7_Spco,D28_Spco,F41_Spco,A8_Spco,B11_Spco,D25_Spco,D31_Bogr,C20_Spco,B12_Spco,A1_Spco,B12_Bogr,A4_Spco,B16_Spco,B16_Bogr,A1_Bogr,D26_Spco,A3_Bogr,A5_Bogr,A5_Spco,F44_Bogr,D32_Bogr,F42_Spco,C17_Spco,A2_Bogr,C24_Bogr,A4_Bogr,B9_Bogr,F43_Spco,C23_Bogr,D31_Spco,C21_Spco,D25_Bogr,A3_Spco,B15_Spco,B11_Bogr,B13_Bogr,C20_Bogr,D27_Bogr,A2_Spco,A6_Spco
C2062,3152.170103,9547.132306,2515.296369,2339.053946,3030.91836,501.4552105,14811.53331,2234.172752,3471.193264,2324.329953,9347.655563,10717.70538,6251.194381,7221.460905,7475.120086,6869.202165,2344.261375,3122.575794,2340.851473,2843.688093,4357.732581,2162.133676,1771.574299,2348.680174,6319.417895,2561.47929,1958.803353,12564.39634,2590.451179,1812.621962,10628.94081,9329.34615,2610.545412,1734.75566,13965.05291,2803.207229,4579.41734,19185.00919,9085.910406,2572.291056,9363.128391,15567.50256,19158.21851,7526.488668,2169.075484,6657.262756,11004.3361,3203.365812,2455.655472,1519.154886,3193.240757,10512.27355,8473.138621,9921.133916,27178.03983,5249.62266,2930.322348
C2063,731.2915098,1106.836978,1450.044659,1589.650799,1759.644299,368.6047058,740.8144578,918.4849593,2194.709715,1946.932711,746.6991926,523.1505244,420.4565107,370.2118474,390.5449671,476.2839763,601.9233667,2078.412904,290.9771249,1001.083787,1047.484343,1593.451836,1913.884847,345.2595775,349.5094166,1143.499583,1397.275625,432.8751701,2668.750105,687.6222187,605.7892881,977.9715747,7670.962308,719.1108296,331.6678885,800.1151952,501.6671356,917.5574532,387.1300002,2498.855891,584.3047693,864.1010393,507.0069816,1083.627363,2383.85444,416.7991331,1182.29449,1199.772244,202.3126586,717.0605088,1132.093992,716.9833533,651.1414113,1793.701321,787.5223271,1602.683428,1583.541881
C2064,1277.938872,9768.482703,865.9050217,384.8784824,938.7306837,2947.67055,7118.410634,806.0447299,601.6373511,872.6935507,9591.738326,7216.518369,5343.098788,13336.23032,2831.984818,8806.904836,5172.480093,1347.399243,2678.825423,556.1287919,743.5752066,3801.835908,779.9707112,1358.357533,5800.055113,903.3563708,1457.689349,3682.881169,923.4454706,1395.755066,2248.4432,1517.768773,841.5657876,2520.376677,4606.448492,2049.498785,931.2095169,5656.443732,10731.24389,1012.465489,6309.982268,6623.331714,3062.830125,1598.746193,566.743414,8116.250319,6510.267312,1625.837942,3579.51821,560.1890168,2548.697995,8322.707347,9021.768465,2425.474407,3005.305334,5689.703256,1299.768669
C2065,5205.061648,5754.10168,4403.244159,4363.030101,6452.668737,4075.598726,2932.504639,2814.022037,7731.3604,4555.340766,2759.360978,2966.94187,4368.568658,6887.732724,4149.225672,9291.196781,12018.17793,3920.469867,3110.455201,5266.602424,5401.541652,5254.926789,4673.554762,3740.0748,5688.427483,2932.367593,3338.089153,3062.037098,4792.284154,3636.995193,2578.651264,2394.450407,4726.951677,2633.293878,6972.706013,4967.164444,7012.105669,5952.029558,5586.009554,4165.918316,4674.91619,4561.229905,3227.329005,3331.659065,3968.849218,5907.550958,6436.489871,6727.387095,14258.16971,8261.766116,5609.490068,3073.7672,4129.576132,2826.2571,3600.157296,6071.737253,3854.192263
C2066,6848.611846,942.9862626,6216.367614,10826.32944,8759.564127,852.7889843,843.9992154,5124.716885,452.2687861,2705.911895,1368.703207,1090.035523,872.1020912,1612.137396,4895.260285,1634.193957,830.0232803,2384.028163,4931.93075,11010.50632,3593.414145,10962.66087,2151.406884,816.3170356,2472.345513,6389.333785,6999.585982,1049.00656,3403.775822,3840.574796,943.2155008,1153.177917,1109.290186,975.0054296,1981.586167,6486.919698,2520.662449,1218.287886,3546.943761,10119.91807,748.7690925,1629.00037,1134.86214,663.4062263,8911.457599,3203.638196,4970.528505,3837.126527,1059.454794,2808.662032,7455.778004,1310.810987,1078.026916,1324.200128,1096.841573,3342.166034,2474.046177
C2067,10315.26269,1246.138672,9461.623085,9956.655252,12171.54294,3597.321138,808.922834,10250.99571,6493.252323,7978.572918,1244.194792,899.817089,1085.259983,1390.646475,7715.0522,1593.444896,2255.093329,3868.510802,5063.583909,8254.854109,8533.476306,5608.878048,5888.210194,2197.201125,9179.864237,8400.444317,8401.255566,1476.780031,5051.115847,10301.6953,1682.014296,719.0029348,3904.802121,750.320296,1044.72415,4422.446678,949.4528555,1072.978606,8996.303595,8592.481445,1070.520373,1151.381983,1516.839194,1977.389731,9868.377009,2866.964647,8465.884005,7865.927668,2994.81726,1244.258663,10270.64773,1368.349766,1309.923102,1384.441536,1199.681753,3158.506286,6552.003979
C2068,8519.055087,1024.593226,3153.475325,2545.453127,7725.38997,1148.871763,2197.944363,19609.27947,2309.665409,6616.893781,2743.948858,1922.313622,2156.402089,4064.545929,1998.462242,3604.081386,1645.519158,1645.1596,1275.509523,1200.960691,3060.189074,736.8985368,3497.366503,1312.695964,2375.560274,7328.363696,7973.946773,1541.786467,4088.289412,13275.13232,2412.411097,2848.30505,671.5529253,1193.055677,1463.055105,1055.195985,1289.072868,2465.300296,4482.850512,9762.275867,3254.216493,1950.598141,1882.378961,2077.049679,1759.09788,2082.260775,5088.188215,15096.88956,1480.478116,733.7022235,2752.298183,1977.60028,1966.324946,5297.600719,1682.405071,14541.08474,41760.40923
C2069,1155.625132,4697.097055,982.1078048,925.155312,1342.583162,4365.326281,6472.731786,725.9401176,1387.880852,666.3951,4709.664613,5010.83457,4527.535811,4718.054958,1695.892262,6646.800741,4089.327928,798.0553048,782.4494503,939.5011239,798.4910406,796.5542174,1115.813887,15140.12144,1331.09284,800.0190859,1100.957066,7554.33031,1161.249811,1059.312466,7462.998936,2233.106145,1174.855965,1741.037711,2597.291005,958.7699442,2392.175268,8282.220259,1602.051795,1101.302488,4707.853418,9347.518265,4119.873981,6591.299856,723.1543867,3301.864378,1828.603009,1530.354517,3951.996949,755.4319065,1068.815722,5827.939624,4236.097774,2949.374456,11633.05446,2407.501766,1200.806435
C2070,1355.332096,17975.35628,612.5937245,650.4951629,882.2980159,884.0681905,34474.80116,1006.047363,673.6735523,935.8901949,15915.54994,29436.37619,19280.11961,17919.77745,18351.11356,20789.34584,14404.58751,802.683987,691.5215214,620.804917,556.2062001,680.3197616,623.9942756,555.9859529,13760.73561,1018.293299,1177.30384,32563.86454,769.5598445,1206.909462,38546.75148,2885.209934,428.9627136,526.4102865,20358.64876,944.7128751,450.3467176,37871.51828,25057.85435,692.6109701,23355.6778,32061.72737,25162.38802,970.5268049,366.8917883,13093.12745,17327.01464,1349.475059,5223.865638,897.5823041,1017.571769,27428.4212,10703.40136,1664.184491,49113.1858,9178.175957,1542.382918
C2071,19154.48946,1222.773935,9382.732354,4101.448725,12427.03402,2314.224652,39989.22285,87205.06091,4119.371145,17333.84437,10233.38398,7891.619372,4475.632132,6286.600147,3085.467636,7434.56466,6364.749658,3596.551151,1091.967344,1955.24864,13339.30133,2536.477209,6107.100116,828.7280844,7451.377019,52696.90262,38611.64582,49885.66476,13069.44908,30952.59677,25069.96974,1765.9923,1522.165914,3923.579449,5729.739808,3998.491863,1213.650202,27290.5397,11384.00714,10586.73455,9288.358819,25432.49844,23144.62818,1149.595728,1910.642776,3347.221367,13608.92589,22942.80698,4098.791673,1432.661673,8696.696128,13535.88142,6734.131698,2307.940091,48489.84161,26404.10648,164798.3253
C2072,137.7128077,119.2602869,119.210992,86.55241693,98.3789025,128.7034951,104.0408132,76.87433771,330.998189,102.7543016,93.4458409,94.85346048,157.327844,145.6661991,89.91756475,558.5587599,96.48471272,4347.424757,2173.681154,191.9455443,77.78973119,396.9154613,7393.360581,504.4893086,89.04251284,61.32743563,151.5917142,67.68862598,259.5601568,42.1316504,81.13164776,189.3685995,818.702505,84.02928237,295.3240759,422.4534501,321.0205328,172.9748678,38.17488813,158.5525287,120.8596983,87.10737994,434.4708475,92.98760582,1383.409513,86.00829626,92.85543247,1364.561216,188.4414275,9019.305312,69.81497516,159.5882156,375.065888,233.3495433,78.74087807,158.7015224,79.23478079
C2073,6052.628234,978.3857619,5889.101161,6847.837161,9583.39202,327.9367061,692.084347,14697.06927,12913.51126,10302.74267,905.2534375,553.4500525,957.468166,725.0149886,3956.45912,811.863542,510.3769655,7276.617772,2443.861742,1650.881671,12203.36905,1108.921982,4488.820987,768.8567443,6024.366149,6039.30134,5375.447435,813.9178839,8471.978372,16861.0859,1079.270983,1861.452444,974.7793243,394.8776456,499.4653517,5891.603668,649.8780953,1406.912176,1698.876968,9132.552554,778.5069618,860.8314054,1191.272263,719.7672637,2846.213094,362.1671728,25281.25474,10340.37492,742.4845794,2525.814175,7211.938608,1211.266298,1015.122437,939.7514586,744.4858351,9945.745285,10290.67436
C2074,2484.872473,46313.21102,6636.130209,3947.758884,6946.765046,2379.016662,31929.04598,2734.855904,4144.249706,1490.046837,24296.7568,49059.97999,53362.34907,75491.77087,5930.646592,59314.51425,80517.96758,2731.476751,2262.457734,2332.265343,1222.982055,5941.991932,2076.997588,3188.997186,3373.807893,1916.107603,5608.824607,57732.30618,3057.660969,2004.375173,23635.21045,5711.094757,4132.860095,8701.369469,35429.5316,5589.914869,1646.205477,34105.0795,7271.373498,3571.605704,64329.93327,39200.18435,21556.58387,4441.095945,1832.519734,48560.96703,8837.283003,3174.776643,2946.753157,2269.892059,3118.292583,34274.23674,52931.35852,5367.354848,25775.34112,12308.45171,4178.213291
C2075,1321.304789,37168.37563,873.5735427,800.47685,1066.758498,515.9390418,7145.471939,1472.688999,701.9775881,926.2241804,68553.03028,71718.03185,2914.347952,864.8147542,3273.460171,21863.30659,2503.36771,641.28978,613.3203151,501.3866746,778.260901,447.1119833,681.5791735,433.9543942,1923.910612,951.4802822,9386.341489,18945.09978,892.7951832,1554.602884,86105.59274,57681.32052,615.7296308,13692.69759,6054.066206,673.3578099,818.8741922,4890.93425,3271.911373,1080.064857,4788.858991,31288.40482,7746.871893,22626.78449,569.8975445,2162.30277,2493.644213,1459.651432,1307.578555,608.336567,897.4685826,4878.091911,2741.676668,1912.048657,6385.672912,2968.767196,2335.889988
C2076,747.5526201,3435.072721,1212.271415,859.7173319,977.3208849,2176.5154,5671.32482,570.0419862,1025.241317,1005.58296,1094.141745,1505.620825,853.7880836,1492.423253,781.0753504,3097.39097,2483.259671,512.7795887,768.4884432,1297.031863,861.7355262,1740.448199,637.6415883,956.0154639,791.9616305,1604.479531,2935.317645,979.3696618,1473.504801,875.9121053,2073.029677,3041.360777,848.9072166,2110.584739,1725.36059,829.1752344,1891.792949,2651.632606,458.5637007,872.5893198,1822.973444,6206.930345,1163.82108,1011.422451,1260.020556,1244.034007,764.0879131,1183.310514,1421.267484,959.7491129,868.3333363,808.5166765,1375.694825,1302.249349,1040.531432,3524.210147,687.4899342
C2077,15421.49464,1302.134205,19096.26518,10772.29297,29675.51982,2054.418928,821.1922994,28701.64655,12924.81163,12116.83877,957.3686057,991.7400285,884.0408295,976.5928758,3948.291187,548.9649864,2208.012294,9100.617616,3576.878488,10277.66688,21551.0155,5287.968627,59043.53109,1887.810955,3979.394344,29512.20941,11692.20666,814.4088685,17550.68415,17588.03775,1263.421643,4514.699261,49438.30745,1013.963728,959.0369718,2851.45169,1950.941879,1227.735297,1455.599699,13940.45779,1285.445302,717.2879468,967.9132266,4011.333221,9777.850747,1855.699285,2690.157104,21162.74188,2529.350147,1599.548987,8182.147794,1300.626184,2304.97878,4145.973544,1399.979137,3468.457972,27788.86329
C2078,9046.115343,671.3092125,12904.26164,11958.8325,19908.71363,84.84597875,501.8312317,19359.40122,3528.937449,3536.371297,582.149321,429.3310852,842.3797457,935.1288624,10054.1807,955.366879,1803.212566,2607.290005,7282.977328,13255.33723,2265.011613,10277.77716,2193.721416,158.1309494,10616.13545,8157.953531,9801.554929,907.0065536,3595.559512,9593.001805,687.9800905,371.3832464,2989.544195,45.34406864,303.7251427,8158.614518,811.968372,1256.346602,8007.670395,9733.818105,1337.665643,2607.937458,544.550562,245.5188495,9893.165961,5463.798001,6529.855706,6934.15252,1968.07824,1625.218893,11461.44943,415.134775,1200.815269,2952.509676,563.1939587,8919.844244,5674.624873
C2079,3778.048671,285.6352744,8788.922344,4578.865727,4649.586877,2924.005775,464.0978106,10096.36955,3969.457522,2805.796285,478.9639838,307.0955677,339.5853766,354.4653369,580.7134379,286.5123786,596.6489312,8040.14124,4340.476327,3541.737581,3577.60816,5914.432747,2250.287179,2816.146885,508.1961119,4793.953751,8149.21817,567.1536603,2837.536978,3447.488906,507.9294511,17745.85582,3772.189167,4325.494661,603.7451651,6076.714137,4615.356236,1048.002669,198.0405072,6914.176158,463.4876025,940.54177,571.0489586,11683.74356,5498.398487,358.3745691,760.3669471,4608.877918,411.118346,1328.006531,5614.771676,557.6471334,485.814452,40727.78668,477.329439,2382.174728,3825.281026
C2080,14272.78008,3820.950305,21314.27902,19280.52317,19136.66958,4304.864438,2832.800276,10969.93158,9830.767329,7597.822163,5427.242916,2229.242187,4696.096985,3478.610984,37211.07323,4916.241732,4600.705989,4940.438489,11785.75748,22430.70655,5676.348083,17981.28624,5155.00578,1984.808431,9502.925543,12768.54933,17941.53668,4487.418073,6219.436608,9931.141837,4206.494172,1329.878068,5078.316164,2953.108296,2218.37595,17209.53676,7222.160543,2502.895884,10641.9387,15391.16852,5370.751627,3533.894618,2059.751191,1660.192979,12410.94425,5158.430686,11717.86693,7082.59858,4910.237163,2922.125536,18211.69013,4087.89906,2779.93435,8332.170282,2167.37967,4351.645745,5055.458386
C2081,75697.28388,75648.81815,50493.318,78696.46118,77503.93015,117481.9748,27264.07713,93193.02325,102106.6042,69793.21392,55782.38401,71933.61484,66255.11459,54906.03388,29249.71843,43430.11959,54938.77519,65003.91259,31778.00606,34459.44275,82086.54647,53767.69538,78834.08198,71894.48185,36791.6566,52084.97909,41623.89995,25657.20063,58393.42687,45011.22899,24400.31951,36611.23182,56828.13309,90182.51481,26686.24723,61773.11346,84523.43133,19419.72879,17731.92023,37038.06648,34267.51628,16450.87095,24149.44887,57815.66446,45049.24777,72264.47174,68234.84011,55573.25268,83281.84563,195433.8484,64216.38712,39436.66282,73649.55338,74907.83291,21729.5389,24532.89193,80571.92743
C2082,10994.62233,18211.33019,23791.02231,27691.75274,17552.95627,58522.77637,6004.946875,17786.11361,44174.96119,53918.27425,11271.18568,14697.34845,16960.5017,8915.56729,6142.965608,6243.303657,48035.65129,50653.86157,9454.552876,22485.55172,33693.47016,23263.76454,34388.38129,20903.69846,10340.61365,25123.04139,21399.04317,9660.607155,44529.7695,15469.68284,9091.355943,22620.85537,62973.06897,60606.70979,4764.147963,36212.37786,13457.15547,9707.188293,5360.259965,21246.43845,17073.13808,9958.764953,4172.695389,33499.02301,16532.56306,21106.53191,20779.85504,9112.977527,43844.00443,16690.49108,21021.01403,9867.254786,13652.62699,46143.90003,5557.503671,7349.226658,25728.95289
C2083,3141.619181,8815.904485,4636.959306,3755.798557,7658.195045,61440.51148,13190.30993,2496.199278,6809.447927,5219.501214,10828.26684,10755.40292,2593.70614,6237.796664,3917.867743,5652.419906,11266.86546,6244.9732,2883.643584,5708.741178,3759.458099,3945.928308,11392.82447,8238.535373,2810.373016,6170.912373,12486.07295,9394.548573,5125.289259,2103.940173,8702.231207,7161.007324,6542.385314,10935.14286,5921.99739,5484.447281,4802.943898,7073.875523,3083.818588,4270.527064,7722.574609,12536.09878,4278.43012,13081.75648,1224.981889,18396.42953,12202.04344,3910.99163,8324.137015,7005.89041,7397.994207,16913.82115,13205.80306,7543.608507,9125.928845,3079.621867,4639.819161
C2084,3909.369753,4601.743141,4725.153774,3702.560309,4671.310413,2857.32019,2592.423213,4242.705559,7163.475726,5023.435902,2333.944205,1636.14456,1394.243234,1798.923646,4819.361588,1466.520577,2083.556908,7833.624118,5997.558007,3956.833875,5095.440091,4746.668994,3550.87795,5442.478691,2568.489058,4085.38728,4625.667033,4244.10166,5086.843042,2553.184417,3343.370882,24035.63745,4993.478215,4634.206489,3435.95388,7559.21696,5926.872596,14944.96191,1094.098745,3994.153389,5326.788719,15574.77892,1208.355444,9515.29185,2842.027106,4151.616243,6018.516511,10131.68109,2657.398722,2053.993305,6024.997762,1747.99323,3301.581965,26008.92541,958.2080317,5507.320176,5770.664634
C2085,1608.616245,306.2014673,3487.071973,3435.572232,2161.028779,1361.694077,354.0880878,1273.944775,3429.413769,5416.507302,368.3810462,606.4167552,419.1756661,457.57281,1103.550777,415.1982514,3128.829753,2409.309217,2678.288289,5456.048736,2240.688211,2684.164498,5193.954581,820.2425557,2247.581563,4546.569002,4284.933535,393.2048264,2906.322908,1109.791591,365.7273553,834.8063548,6341.081023,1762.836481,470.1292252,3346.683881,780.3412808,569.3932813,5022.420581,2994.420704,579.0415176,770.0112921,315.9738512,1840.500127,3799.445065,1568.098156,1711.156427,1099.895168,1676.515441,1046.279747,4306.413837,587.9160101,513.6853977,4875.847938,371.358068,2467.769843,1218.336647
C2086,407.7455455,80.80956607,508.179826,567.7244586,562.151186,1036.644936,75.14201358,832.934506,394.1474626,607.9377687,205.785509,141.1642723,99.69250595,48.63206032,247.3728595,154.7335979,605.6817294,540.1272198,120.6938959,336.0402266,779.4141474,588.664326,426.224108,727.6916766,108.3680691,473.5178095,402.4955627,80.91860006,338.5102219,454.4317871,96.38167709,839.9985604,275.8578509,399.9241056,241.0863607,551.3930771,430.9837604,135.1653598,74.05308557,302.3450913,85.55525778,455.849124,44.47894679,246.4933453,320.4088339,407.935926,147.94966,402.3992061,1527.95884,425.7049044,561.4788986,200.1443475,182.2388267,556.8442899,99.5827494,69.71712993,266.3129702
C2087,10604.83523,1584.55044,9968.725939,11060.30083,12131.94839,77.23347021,12832.66689,6318.680517,359.2906838,385.1392183,6409.288961,868.9731097,5771.629273,11385.00208,116333.6085,12325.7937,33030.62815,2144.247973,17818.82452,13523.32228,584.4313258,15325.54005,20.86111745,82.40293983,74746.82573,9805.446544,13424.90231,11209.48454,4441.023177,52057.52846,8604.540366,328.354622,20.4327735,7.727785244,10343.80487,10017.57673,117.5231317,19512.78478,91802.2414,14641.09275,18064.73565,33725.60574,9356.147391,8.502247345,51624.43437,99347.01791,32282.23842,8925.546823,13567.86794,867.1225138,15527.83204,10017.68713,7258.073766,1131.517298,7194.1894,42775.80683,590.7635516
C2088,4880.288918,833.5443498,4669.598212,4622.668299,2858.754037,2291.146579,435.5163924,3911.030684,2419.860621,3968.896467,1076.925033,792.5822645,368.3586559,581.9018999,1559.091806,506.6469176,667.5265919,2523.228445,2235.822489,1763.36452,2773.338902,2925.811484,2132.966038,2389.502693,1069.845192,4928.518694,3346.831314,1675.096828,3034.478533,4301.933868,587.5890941,8521.622514,2385.259628,1383.968744,578.866707,3409.893313,888.4977556,2617.600748,615.9030905,4716.141299,1648.952348,1907.862012,423.2083095,3277.438864,3087.743552,2794.775923,1422.729981,8170.96795,1814.161728,901.8674626,5742.693202,1234.774112,1594.332666,12619.14451,535.8743712,2682.373725,2933.145962
C2089,7123.761804,1638.829388,2939.085664,2664.249386,4650.724377,2015.942885,682.1705307,6999.702237,3945.411898,4946.865969,887.685392,1192.657165,964.7632115,786.0722259,2391.715051,824.995788,1868.433218,3009.806869,2267.876089,1888.766984,3744.340171,2857.039002,2749.47315,3210.602163,2271.543439,5478.31055,3844.94021,1041.505382,3136.098252,4869.107769,1049.510944,8088.398055,515.775375,2151.560474,1239.189398,2421.915931,2421.875212,3918.425984,896.0868883,4499.893047,1563.81323,3782.788306,924.6932349,5942.809277,3978.925045,1817.371558,2187.23134,18883.79231,3461.949355,1117.746911,2870.951004,1444.782949,1286.987896,8852.178206,917.2189196,3511.194301,7667.278692
C2090,5233.836709,635.26662,8617.902159,10057.5742,4422.952486,2817.199432,594.8947868,13201.33781,6523.85995,8214.434686,672.0972453,535.5984245,568.3458302,423.0582464,883.8422535,486.4483312,1329.027625,4864.55671,1484.765822,2187.598038,9078.823283,4760.302793,4262.397898,1973.829499,616.2955267,6444.726905,3362.727891,548.000148,9308.310701,6543.196024,880.698484,8189.895809,5090.941514,5244.936601,656.7221982,4563.393076,1993.235692,1021.693429,489.8685335,5411.734977,842.0999876,1164.576369,518.2240655,2774.485854,4086.388086,577.1303058,877.0654457,4392.542966,1348.636028,1265.625252,2992.205044,709.4149929,647.0154645,8379.478202,473.7653545,2370.219172,9066.046472
C2091,6251.279619,41.06428983,4440.907789,5278.207807,8028.758742,65.69541389,74.5928018,1632.210723,449.8023707,413.854062,76.10412391,88.20489921,120.9388868,111.7976555,2546.230501,96.03186883,145.552302,1381.837941,7911.607187,5146.700573,390.3785905,8330.576387,751.9476331,57.34869049,5639.856957,4288.264979,7183.475696,83.82155696,5684.345398,7962.334464,107.558422,140.5554204,555.1425714,41.88087438,144.3850033,4554.20378,266.0671161,143.1519314,4632.365252,3109.752511,100.8278557,59.00069648,109.3827531,47.30668,9742.497439,445.5768815,1866.36479,5315.174033,75.46173175,266.4802072,4124.062363,149.2596997,61.62246075,158.9450488,59.70667502,5952.849324,1205.850225
C2092,5707.790248,1933.689478,6028.557704,7128.486001,4272.00547,964.0978902,1969.646497,2945.446574,4991.105726,3999.820303,2606.749231,2552.42125,4058.979115,4209.287798,5296.215253,3683.479283,2495.440941,3059.545425,8078.310651,7843.263683,3162.100754,13230.08343,2810.710247,904.1463528,7171.2387,4777.461406,9411.821894,2388.273776,4822.62165,6261.146928,2144.921898,555.7756729,3977.863315,983.2836706,3865.70782,6324.536765,1992.106977,1777.082447,9507.426489,7893.765207,2244.837084,1771.713039,3015.042722,1192.649319,36926.9989,3910.682104,9744.980834,2179.585719,1742.361604,8607.483901,5499.7915,2041.895884,2566.38033,2384.345305,1888.829323,17756.41817,1811.906527
C2093,3933.987857,258.8407311,6912.229124,6035.536965,9617.872374,8642.11274,229.6361119,7082.064636,8414.634507,10958.17892,427.8890917,196.8787247,679.343804,404.9174683,515.0129506,291.0568751,3320.231343,9938.881636,2204.901398,5160.231453,13036.19765,3952.26729,11656.94026,4451.730304,1975.305427,8151.768214,4803.830425,737.970474,11472.85877,10178.48129,357.7138731,5030.911253,12078.94474,4637.182582,455.2736907,5078.721502,1870.530883,953.0716829,464.6441448,5276.023975,285.4523239,1342.954546,351.7610689,8311.387759,7429.568065,2237.490592,1011.050216,3062.391356,4997.666597,3762.850079,5996.382561,342.4312691,843.9784679,5315.908076,553.1091434,1772.780328,12445.5053
C2094,855.1480712,87.82298418,749.1632863,691.3111934,1226.365282,100.8102774,44.64006414,379.2336393,83.70768198,113.8801027,39.00362333,75.03817883,101.9516014,48.01634521,981.9093935,209.234868,87.34236478,122.9949676,4712.655354,897.8516397,123.4209599,2911.686561,118.8503813,112.2598222,1997.456319,1776.652215,2967.414644,118.6384382,771.0277193,14391.89555,82.63473584,122.1095749,90.69526137,118.4033857,102.4860168,1757.03399,274.8777465,93.19095707,1279.548226,599.5492329,97.88416233,96.25360809,133.8146935,138.3077591,12111.56303,128.9196915,774.7279353,443.4090694,84.47458634,218.4660675,1645.945725,76.5718846,78.19956544,117.0412483,112.961901,1969.398431,98.64998676
C2095,14932.11747,1655.173695,5616.964879,5163.796046,14932.52075,1412.501019,994.7218325,11580.02901,11243.60778,8444.380873,1315.169795,1393.146341,1502.395836,1278.414257,3571.47092,577.9919529,1114.032474,3501.411576,2730.627086,7511.817942,8660.938912,1912.957231,8506.89314,1573.117289,4374.26088,5868.547657,4862.756488,1254.540596,9808.43178,5498.6921,768.3416856,5322.412571,12527.78072,1453.179036,1027.013884,1621.272082,1788.853782,2446.067,1458.829645,9461.165906,878.3844983,1300.27051,1072.900143,4319.453702,4910.202328,1501.289053,4301.711626,14256.31428,1420.487614,1754.309674,5813.646308,1343.79738,1969.340784,4204.513327,954.0540577,7195.05402,22840.45065
C2096,74922.41401,293.5310376,82695.54285,69863.20061,90911.55819,407.5528015,558.3178121,53846.9394,17947.72819,33285.42647,785.4653041,703.9641183,1112.002953,1857.697369,37937.38682,1304.722486,4209.551509,12159.38505,12956.15958,92618.53352,11290.85418,72894.00185,10471.64923,228.5216104,30950.0184,69199.31968,65521.84085,938.5385318,8775.986468,2454.37812,1025.516516,183.1275909,15660.49687,227.6292803,512.4894945,49825.17633,470.9687686,1108.126184,22770.29269,41970.52754,2706.468814,2211.176932,225.4225122,473.8977788,17458.045,4722.146779,26039.16423,33777.10771,3437.414077,1140.668744,77088.28744,946.9925248,850.7571866,23198.71055,518.0949203,3060.909575,14206.60008
C2097,2538.532046,850.2510101,1650.373351,2124.523624,2105.230368,2315.902617,1028.000262,1971.145735,2916.369716,2541.32257,1835.999215,1203.479664,816.5223371,746.58112,1159.795726,1149.619243,2550.281281,4983.02292,1497.643976,1736.55232,3187.433704,1888.91897,2138.917165,2784.998269,1326.248296,2517.170875,2452.061989,937.3476487,5063.230625,1014.47512,983.6232277,15224.58505,3588.160615,4423.752658,728.2273837,2054.369775,1757.00906,2191.520464,810.915129,1428.439126,1702.454899,4809.726491,561.254568,7099.980109,890.6180769,2122.561362,1333.949643,3092.607731,2932.1626,1012.796099,1692.560401,2903.39578,1449.211242,15168.24458,2024.440362,2437.12939,3909.426846
